,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
4403,83.0,0.2857,0.2423,0.1837,0.1355,0.0317,0.016,0.4162,0.3837,0.016,0.0,0.0,0.0,0.5173,0.2735,0.0,0.008,0.0,0.0,0.468,0.2977,0.0395,0.008,0.008,0.0
4404,84.0,0.2557,0.2372,0.1797,0.1462,0.0537,0.031,0.4185,0.3869,0.0078,0.0,0.0,0.0,0.4934,0.3091,0.0,0.0,0.0,0.0,0.4934,0.2916,0.0233,0.0,0.0,0.0
4405,85.0,0.2683,0.2201,0.1759,0.1759,0.0377,0.0228,0.4258,0.3636,0.0303,0.0,0.0,0.0,0.5031,0.2973,0.0,0.0,0.0,0.0,0.47,0.3142,0.0303,0.0,0.0,0.0
4406,86.0,0.2593,0.2343,0.1823,0.1621,0.0392,0.0237,0.4187,0.3866,0.008,0.0,0.0,0.0,0.5044,0.2957,0.0,0.0,0.0,0.0,0.4849,0.3016,0.0237,0.0,0.0,0.0
4407,87.0,0.2429,0.2298,0.1892,0.1683,0.0408,0.0328,0.4329,0.3773,0.0,0.0,0.0,0.0,0.4906,0.3124,0.0,0.0,0.0,0.0,0.4957,0.2939,0.0165,0.0,0.0,0.0
4408,88.0,0.2294,0.2356,0.1978,0.1719,0.0383,0.0308,0.4055,0.395,0.0155,0.0,0.0,0.0,0.4855,0.3185,0.0,0.0,0.0,0.0,0.4758,0.3128,0.0232,0.0,0.0,0.0
4409,89.0,0.2649,0.2133,0.1999,0.1305,0.0635,0.0323,0.4587,0.3259,0.0323,0.0,0.0,0.0,0.5042,0.2897,0.0082,0.0,0.0,0.0,0.4792,0.314,0.0163,0.0,0.0,0.0
4410,90.0,0.2296,0.2296,0.1904,0.1904,0.0317,0.0317,0.4055,0.4055,0.0,0.0,0.0,0.0,0.488,0.3155,0.0,0.0,0.0,0.0,0.488,0.3155,0.0,0.0,0.0,0.0
4411,91.0,0.2898,0.2093,0.1952,0.1216,0.0504,0.0339,0.4559,0.3278,0.0339,0.0,0.0,0.0,0.4934,0.2834,0.0339,0.0,0.0,0.0,0.4987,0.2963,0.0086,0.0,0.0,0.0
4412,92.0,0.2707,0.2181,0.1767,0.1837,0.0249,0.0249,0.4194,0.3857,0.0084,0.0,0.0,0.0,0.4836,0.3023,0.0249,0.0,0.0,0.0,0.5142,0.2771,0.0084,0.0,0.0,0.0
4413,93.0,0.263,0.2051,0.185,0.1918,0.0241,0.032,0.4243,0.3752,0.0161,0.0,0.0,0.0,0.4811,0.3118,0.0161,0.0,0.0,0.0,0.5059,0.2938,0.0,0.0,0.0,0.0
4414,94.0,0.2486,0.2296,0.1904,0.1495,0.0549,0.0317,0.432,0.3671,0.016,0.0,0.0,0.0,0.4929,0.2735,0.0395,0.008,0.0,0.0,0.488,0.3037,0.008,0.008,0.0,0.0
4415,95.0,0.2522,0.2329,0.1999,0.1727,0.0243,0.0163,0.4217,0.3889,0.0,0.0,0.0,0.0,0.4741,0.314,0.0163,0.0082,0.0,0.0,0.5042,0.2836,0.0082,0.0082,0.0,0.0
4416,96.0,0.2673,0.2486,0.1769,0.1495,0.0317,0.0239,0.4215,0.3837,0.008,0.0,0.0,0.0,0.483,0.2735,0.0473,0.016,0.0,0.0,0.488,0.3037,0.008,0.008,0.0,0.0
4417,97.0,0.2754,0.2248,0.185,0.1507,0.0398,0.0241,0.4189,0.3808,0.0161,0.0,0.0,0.0,0.471,0.2816,0.0398,0.0161,0.0161,0.0,0.501,0.2877,0.0081,0.0081,0.0,0.0
4418,98.0,0.2673,0.2231,0.197,0.1426,0.0473,0.0239,0.4267,0.3727,0.016,0.0,0.0,0.0,0.483,0.3037,0.0239,0.0,0.0,0.0,0.5027,0.2977,0.0,0.0,0.0,0.0
4419,99.0,0.2839,0.2438,0.1711,0.1456,0.0366,0.0148,0.3955,0.4005,0.0221,0.0,0.0,0.0,0.43,0.3007,0.0789,0.0148,0.0148,0.0,0.5183,0.2669,0.0074,0.0074,0.0,0.0
4420,100.0,0.284,0.2505,0.1738,0.1299,0.0288,0.0288,0.4079,0.3883,0.0145,0.0073,0.0,0.0,0.4176,0.273,0.117,0.0217,0.0217,0.0,0.5268,0.2674,0.0,0.0,0.0,0.0
4421,101.0,0.2691,0.2172,0.1993,0.1499,0.0361,0.029,0.4152,0.3806,0.0218,0.0,0.0,0.0,0.4392,0.3131,0.0361,0.0218,0.0218,0.0,0.5167,0.2691,0.0073,0.0073,0.0,0.0
4422,102.0,0.277,0.2442,0.1632,0.145,0.0485,0.0211,0.4125,0.3743,0.028,0.0071,0.0,0.0,0.4357,0.2877,0.0882,0.0141,0.0141,0.0,0.5151,0.277,0.0071,0.0,0.0,0.0
4423,103.0,0.2662,0.233,0.1692,0.1388,0.0417,0.0552,0.4219,0.3694,0.0211,0.0071,0.0,0.0,0.4629,0.2552,0.0685,0.0211,0.0211,0.0071,0.4937,0.2983,0.0141,0.0,0.0,0.0
4424,104.0,0.3092,0.2318,0.1603,0.1226,0.0495,0.0215,0.4293,0.356,0.0356,0.0,0.0,0.0,0.4387,0.2712,0.0834,0.0215,0.0215,0.0072,0.5021,0.2768,0.0144,0.0144,0.0,0.0
4425,105.0,0.301,0.2428,0.1618,0.1287,0.0375,0.0226,0.4429,0.3505,0.0226,0.0,0.0,0.0,0.4671,0.2547,0.0806,0.0152,0.0076,0.0076,0.5001,0.2896,0.0076,0.0076,0.0,0.0
4426,106.0,0.307,0.2539,0.1452,0.1038,0.0232,0.0606,0.4261,0.352,0.0232,0.0155,0.0078,0.0,0.4362,0.2478,0.1108,0.0308,0.0232,0.0,0.5232,0.26,0.0155,0.0,0.0,0.0
4427,107.0,0.3149,0.2372,0.1598,0.1046,0.031,0.0462,0.4288,0.3488,0.0462,0.0,0.0,0.0,0.4541,0.2678,0.0831,0.0156,0.0078,0.0078,0.5124,0.2798,0.0078,0.0,0.0,0.0
4428,108.0,0.3438,0.2683,0.1505,0.0899,0.0253,0.0,0.414,0.3677,0.0418,0.0,0.0,0.0,0.4418,0.2551,0.1054,0.0169,0.0169,0.0085,0.5361,0.2485,0.0085,0.0,0.0,0.0
4429,109.0,0.3435,0.2836,0.1232,0.0938,0.0243,0.0082,0.4109,0.3721,0.0323,0.0082,0.0,0.0,0.4377,0.2458,0.1086,0.0243,0.0163,0.0163,0.5335,0.2458,0.0082,0.0082,0.0,0.0
4430,110.0,0.3424,0.2364,0.147,0.08,0.0247,0.0567,0.422,0.3542,0.0488,0.0,0.0,0.0,0.4436,0.2688,0.1103,0.0083,0.0083,0.0,0.5355,0.2495,0.0083,0.0,0.0,0.0
4431,111.0,0.3353,0.2856,0.1121,0.0968,0.0168,0.0333,0.4223,0.371,0.0168,0.0084,0.0,0.0,0.4443,0.2598,0.0891,0.0168,0.0168,0.0168,0.5425,0.2333,0.0168,0.0,0.0,0.0
4432,112.0,0.3445,0.2673,0.1426,0.0924,0.0239,0.008,0.4215,0.3388,0.0625,0.008,0.0,0.0,0.4527,0.2486,0.085,0.016,0.016,0.0239,0.5173,0.2673,0.016,0.0,0.0,0.0
4433,113.0,0.3463,0.2898,0.1292,0.0747,0.0255,0.0086,0.4282,0.3644,0.0171,0.0086,0.0,0.0,0.4613,0.2368,0.1216,0.0086,0.0086,0.0,0.5497,0.23,0.0086,0.0,0.0,0.0
4434,114.0,0.3763,0.2963,0.1216,0.0504,0.0086,0.0086,0.4055,0.3704,0.0255,0.0171,0.0086,0.0,0.4449,0.2231,0.1216,0.0171,0.0171,0.0255,0.5596,0.2093,0.0171,0.0,0.0,0.0
4435,115.0,0.3758,0.2877,0.139,0.0513,0.0087,0.0,0.4113,0.3637,0.026,0.0174,0.0087,0.0,0.4229,0.261,0.108,0.026,0.0087,0.026,0.5721,0.1983,0.0087,0.0,0.0,0.0
4436,116.0,0.3502,0.2796,0.1495,0.0549,0.008,0.0317,0.4162,0.3559,0.0549,0.0,0.0,0.0,0.4215,0.2673,0.1214,0.0317,0.008,0.0,0.5457,0.236,0.008,0.0,0.0,0.0
4437,117.0,0.3644,0.2834,0.1368,0.0586,0.0086,0.0171,0.4449,0.3216,0.0504,0.0086,0.0,0.0,0.4449,0.2703,0.0747,0.0171,0.0086,0.0255,0.5497,0.2231,0.0171,0.0,0.0,0.0
4438,118.0,0.3822,0.2898,0.1292,0.0586,0.0,0.0,0.4226,0.3402,0.0504,0.0086,0.0086,0.0,0.4394,0.2436,0.1292,0.0255,0.0086,0.0,0.5596,0.2162,0.0086,0.0,0.0,0.0
4439,119.0,0.383,0.2688,0.1178,0.0488,0.0165,0.0328,0.411,0.3424,0.0645,0.0083,0.0083,0.0,0.4329,0.2364,0.1252,0.0083,0.0165,0.0328,0.5548,0.2097,0.0247,0.0,0.0,0.0
4440,120.0,0.3816,0.2975,0.1187,0.0611,0.0,0.0,0.3976,0.3598,0.0685,0.0078,0.0,0.0,0.4288,0.2496,0.1187,0.0156,0.0078,0.031,0.554,0.231,0.0,0.0,0.0,0.0
4441,121.0,0.3544,0.2895,0.152,0.0509,0.0074,0.0148,0.4203,0.3225,0.0926,0.0,0.0,0.0,0.4104,0.2783,0.126,0.0294,0.0074,0.0,0.5271,0.2612,0.0074,0.0,0.0,0.0
4442,122.0,0.3597,0.3007,0.1456,0.058,0.0,0.0,0.3955,0.3225,0.0994,0.0148,0.0148,0.0,0.3955,0.2612,0.1326,0.0366,0.0221,0.0148,0.5359,0.2555,0.0,0.0,0.0,0.0
4443,123.0,0.3791,0.2896,0.1519,0.0383,0.0,0.0,0.421,0.3298,0.068,0.0078,0.0078,0.0,0.4158,0.2838,0.1316,0.0155,0.0,0.0,0.5461,0.2356,0.0078,0.0,0.0,0.0
4444,124.0,0.3766,0.2819,0.1306,0.0455,0.0077,0.023,0.408,0.3387,0.0747,0.0077,0.0077,0.0,0.4385,0.2522,0.1374,0.0154,0.0,0.0,0.5518,0.2339,0.0,0.0,0.0,0.0
4445,125.0,0.3875,0.2953,0.1152,0.0448,0.0076,0.0076,0.3875,0.3343,0.0946,0.0152,0.0152,0.0,0.4231,0.2665,0.1354,0.0226,0.0,0.0,0.5498,0.2368,0.0,0.0,0.0,0.0
4446,126.0,0.393,0.2652,0.1636,0.0147,0.0074,0.0147,0.4079,0.3042,0.1054,0.0147,0.0147,0.0,0.403,0.2709,0.151,0.0147,0.0147,0.0,0.5458,0.2364,0.0074,0.0,0.0,0.0
4447,127.0,0.3653,0.3091,0.1325,0.031,0.0078,0.0156,0.4081,0.3376,0.0903,0.0,0.0,0.0,0.4081,0.2738,0.1462,0.0233,0.0,0.0,0.5403,0.2496,0.0,0.0,0.0,0.0
4448,128.0,0.3787,0.2757,0.1609,0.0157,0.0157,0.0157,0.4055,0.3054,0.1125,0.0079,0.0157,0.0,0.3787,0.2757,0.181,0.0157,0.0,0.0079,0.5482,0.2389,0.0,0.0,0.0,0.0
4449,129.0,0.3834,0.2897,0.1518,0.0323,0.0,0.0,0.4055,0.3318,0.0863,0.0082,0.0082,0.0,0.4055,0.2522,0.1588,0.0243,0.0,0.0163,0.5573,0.2264,0.0,0.0,0.0,0.0
4450,130.0,0.3869,0.2798,0.153,0.0156,0.0156,0.0078,0.3976,0.2975,0.1116,0.031,0.0156,0.0,0.3869,0.2738,0.1664,0.031,0.0,0.0,0.5585,0.2247,0.0,0.0,0.0,0.0
4451,131.0,0.3732,0.317,0.1542,0.0079,0.0,0.0,0.4002,0.3399,0.0982,0.0,0.0,0.0,0.3895,0.2697,0.181,0.0157,0.0,0.0,0.5619,0.22,0.0,0.0,0.0,0.0
4452,132.0,0.4055,0.2857,0.1355,0.016,0.008,0.0,0.3892,0.2917,0.1285,0.0239,0.016,0.008,0.3837,0.2917,0.1702,0.008,0.0,0.0,0.5457,0.2423,0.0,0.0,0.0,0.0
4453,133.0,0.3969,0.3004,0.1357,0.0085,0.0085,0.0,0.3969,0.313,0.113,0.0085,0.0085,0.0085,0.3911,0.2683,0.1723,0.0169,0.0085,0.0,0.5657,0.2146,0.0,0.0,0.0,0.0
4454,134.0,0.3916,0.3222,0.1315,0.0,0.0,0.0,0.4027,0.3041,0.1387,0.0,0.0,0.0,0.3747,0.2794,0.1878,0.0164,0.0,0.0,0.5465,0.2412,0.0,0.0,0.0,0.0
4455,135.0,0.4026,0.3177,0.1226,0.0,0.0,0.0,0.3909,0.2985,0.1454,0.0087,0.0087,0.0,0.379,0.2855,0.175,0.0172,0.0,0.0,0.5484,0.2387,0.0,0.0,0.0,0.0
4456,136.0,0.3895,0.3112,0.1266,0.0079,0.0079,0.0079,0.3511,0.3285,0.1609,0.0079,0.0079,0.0,0.3285,0.2877,0.22,0.0235,0.0079,0.0,0.5573,0.2263,0.0,0.0,0.0,0.0
4457,137.0,0.3775,0.3026,0.1595,0.0075,0.0075,0.0,0.3827,0.2914,0.1595,0.0075,0.0075,0.0075,0.3354,0.297,0.2095,0.0223,0.0,0.0,0.5564,0.2276,0.0,0.0,0.0,0.0
4458,138.0,0.403,0.3205,0.1186,0.0,0.0,0.0,0.3626,0.3097,0.1636,0.0147,0.0074,0.0,0.3574,0.2877,0.1946,0.022,0.0,0.0,0.5586,0.2246,0.0,0.0,0.0,0.0
4459,139.0,0.3873,0.3011,0.1445,0.0134,0.0067,0.0,0.3594,0.2809,0.1733,0.0201,0.0201,0.0134,0.3258,0.286,0.2285,0.0201,0.0067,0.0,0.548,0.2339,0.0067,0.0,0.0,0.0
4460,140.0,0.3987,0.3239,0.108,0.0067,0.0067,0.0,0.3479,0.3142,0.1608,0.0265,0.0067,0.0067,0.3573,0.2894,0.1946,0.0133,0.0067,0.0,0.5529,0.2325,0.0,0.0,0.0,0.0
4461,141.0,0.3696,0.3122,0.1603,0.0062,0.0062,0.0,0.3567,0.2939,0.1656,0.0245,0.0123,0.0123,0.3258,0.2985,0.2169,0.0185,0.0062,0.0,0.5207,0.2705,0.0062,0.0,0.0,0.0
4462,142.0,0.3519,0.3178,0.1512,0.0202,0.0202,0.0,0.3802,0.2978,0.1686,0.0068,0.0,0.0,0.3178,0.2774,0.2299,0.0268,0.0135,0.0068,0.539,0.2513,0.0,0.0,0.0,0.0
4463,143.0,0.4029,0.3343,0.0876,0.0076,0.0076,0.0,0.3665,0.2896,0.1487,0.0375,0.0076,0.0152,0.3665,0.2606,0.2062,0.0226,0.0076,0.0,0.5541,0.2307,0.0,0.0,0.0,0.0
4464,144.0,0.3907,0.3238,0.1243,0.0073,0.0,0.0,0.3552,0.2914,0.1687,0.029,0.0073,0.0146,0.3655,0.2635,0.2172,0.0146,0.0,0.0,0.5469,0.2406,0.0,0.0,0.0,0.0
4465,145.0,0.3958,0.3406,0.1032,0.0,0.0,0.0,0.3509,0.3039,0.1542,0.0495,0.0072,0.0,0.3711,0.2712,0.2026,0.0072,0.0072,0.0,0.5534,0.226,0.0072,0.0,0.0,0.0
4466,146.0,0.4078,0.3204,0.087,0.0139,0.0139,0.0,0.3355,0.2736,0.173,0.0544,0.0139,0.0276,0.365,0.2736,0.1846,0.0276,0.007,0.007,0.5425,0.2357,0.0139,0.0,0.0,0.0
4467,147.0,0.389,0.3305,0.1061,0.007,0.0139,0.0,0.3454,0.2629,0.1671,0.0676,0.0139,0.0208,0.3699,0.2789,0.1611,0.0276,0.0208,0.007,0.5302,0.2575,0.007,0.0,0.0,0.0
4468,148.0,0.3955,0.3597,0.0789,0.0,0.0,0.0,0.3386,0.2839,0.1456,0.0509,0.0148,0.0438,0.3803,0.3062,0.152,0.0148,0.0,0.0,0.5271,0.2612,0.0074,0.0,0.0,0.0
4469,149.0,0.4158,0.3354,0.0824,0.0,0.0,0.0,0.3629,0.3013,0.1519,0.0458,0.0,0.0,0.4002,0.3013,0.1316,0.0155,0.0,0.0,0.537,0.2478,0.0078,0.0,0.0,0.0
4470,150.0,0.4002,0.3629,0.068,0.0,0.0,0.0,0.3629,0.307,0.1316,0.0606,0.0,0.0,0.421,0.26,0.1519,0.0155,0.0,0.0,0.5416,0.2478,0.0,0.0,0.0,0.0
4471,151.0,0.4163,0.3435,0.0635,0.0082,0.0,0.0,0.3318,0.2836,0.1376,0.0635,0.0163,0.048,0.4271,0.2458,0.1376,0.0243,0.0082,0.0082,0.5239,0.2522,0.0243,0.0,0.0,0.0
4472,152.0,0.4055,0.3463,0.0827,0.0,0.0,0.0,0.3584,0.2703,0.1591,0.0422,0.0171,0.0255,0.4226,0.2637,0.1517,0.0086,0.0,0.0,0.5194,0.2637,0.0171,0.0,0.0,0.0
4473,153.0,0.4163,0.3435,0.0558,0.0082,0.0082,0.0,0.3376,0.2712,0.1376,0.0863,0.0163,0.0323,0.4483,0.2394,0.1232,0.0163,0.0082,0.0082,0.5141,0.2712,0.0163,0.0,0.0,0.0
4474,154.0,0.4114,0.3504,0.0522,0.0089,0.0089,0.0,0.3504,0.2787,0.1567,0.0773,0.0,0.0089,0.4055,0.2651,0.1413,0.0264,0.0089,0.0089,0.5647,0.2088,0.0089,0.0,0.0,0.0
4475,155.0,0.4113,0.3637,0.0513,0.0,0.0,0.0,0.339,0.261,0.1542,0.076,0.026,0.026,0.4286,0.2677,0.139,0.0087,0.0,0.0,0.5317,0.2405,0.026,0.0,0.0,0.0
4476,156.0,0.4026,0.3498,0.0741,0.0085,0.0,0.0,0.3254,0.2748,0.1431,0.082,0.0169,0.0418,0.414,0.2485,0.1206,0.0418,0.0169,0.0169,0.5261,0.2551,0.0169,0.0,0.0,0.0
4477,157.0,0.4084,0.3488,0.0753,0.0,0.0,0.0,0.3427,0.2723,0.1603,0.0834,0.0172,0.0,0.4312,0.2789,0.1226,0.0087,0.0,0.0,0.5383,0.2523,0.0,0.0,0.0,0.0
4478,158.0,0.4167,0.3533,0.0415,0.0084,0.0084,0.0,0.3231,0.2663,0.1493,0.0968,0.0251,0.0251,0.4223,0.2663,0.1272,0.0168,0.0084,0.0084,0.5326,0.2333,0.0333,0.0,0.0,0.0
4479,159.0,0.3998,0.3592,0.0656,0.0084,0.0,0.0,0.3292,0.2792,0.1493,0.0968,0.0251,0.0,0.4055,0.2598,0.1272,0.0333,0.0168,0.0168,0.5474,0.24,0.0,0.0,0.0,0.0
4480,160.0,0.4246,0.3575,0.0405,0.0,0.0,0.0,0.3162,0.2541,0.1671,0.0946,0.0325,0.0245,0.446,0.2731,0.1169,0.0,0.0,0.0,0.5125,0.2668,0.0245,0.0,0.0,0.0
4481,161.0,0.4082,0.3575,0.0484,0.0082,0.0082,0.0,0.3162,0.2541,0.153,0.1095,0.0405,0.0164,0.4353,0.2605,0.1169,0.0245,0.0082,0.0,0.5174,0.2541,0.0245,0.0082,0.0,0.0
4482,162.0,0.4256,0.379,0.0087,0.0,0.0,0.0,0.3049,0.259,0.1454,0.1071,0.0426,0.0342,0.4591,0.259,0.0993,0.0087,0.0087,0.0,0.5229,0.2455,0.0258,0.0087,0.0,0.0
4483,163.0,0.4317,0.3602,0.0262,0.0,0.0,0.0,0.316,0.2493,0.1554,0.1089,0.0348,0.0262,0.4374,0.2766,0.1246,0.0,0.0,0.0,0.5353,0.2493,0.0088,0.0,0.0,0.0
4484,164.0,0.4329,0.3542,0.0328,0.0,0.0,0.0,0.2877,0.2559,0.1613,0.1178,0.0488,0.0247,0.4543,0.2814,0.0953,0.0,0.0,0.0,0.5058,0.2559,0.0247,0.0247,0.0,0.0
4485,165.0,0.4308,0.3677,0.0169,0.0,0.0,0.0,0.2941,0.2418,0.1651,0.1206,0.0336,0.0418,0.4473,0.2813,0.1054,0.0,0.0,0.0,0.5159,0.2551,0.0253,0.0085,0.0,0.0
4486,166.0,0.4194,0.3684,0.0331,0.0,0.0,0.0,0.2961,0.2578,0.1481,0.1187,0.0492,0.0249,0.4412,0.2771,0.1187,0.0,0.0,0.0,0.499,0.2771,0.0249,0.0084,0.0,0.0
4487,167.0,0.4282,0.3763,0.0086,0.0,0.0,0.0,0.2768,0.257,0.1664,0.1216,0.0586,0.0171,0.4504,0.309,0.0667,0.0,0.0,0.0,0.5143,0.2703,0.0171,0.0,0.0,0.0
4488,168.0,0.4312,0.3731,0.0087,0.0,0.0,0.0,0.2985,0.259,0.1603,0.1071,0.0342,0.0342,0.4591,0.2723,0.0993,0.0,0.0,0.0,0.5178,0.259,0.0172,0.0087,0.0,0.0
4489,169.0,0.4388,0.3651,0.0084,0.0,0.0,0.0,0.2663,0.2197,0.1638,0.1493,0.0576,0.0496,0.492,0.2919,0.0251,0.0,0.0,0.0,0.5074,0.2663,0.0251,0.0084,0.0,0.0
4490,170.0,0.4329,0.3716,0.0083,0.0,0.0,0.0,0.2939,0.2165,0.1823,0.1398,0.0328,0.0328,0.4543,0.3001,0.0723,0.0,0.0,0.0,0.5257,0.2559,0.0083,0.0083,0.0,0.0
4491,171.0,0.4189,0.3808,0.0161,0.0,0.0,0.0,0.2754,0.2377,0.1645,0.1436,0.0476,0.032,0.4608,0.2998,0.063,0.0,0.0,0.0,0.5059,0.2816,0.0081,0.0081,0.0,0.0
4492,172.0,0.416,0.3841,0.0157,0.0,0.0,0.0,0.2451,0.2263,0.1744,0.1609,0.0764,0.0235,0.462,0.3228,0.0313,0.0,0.0,0.0,0.4867,0.2995,0.0157,0.0079,0.0,0.0
4493,173.0,0.4223,0.3826,0.0084,0.0,0.0,0.0,0.2663,0.2265,0.1781,0.1566,0.0496,0.0251,0.4711,0.3107,0.0333,0.0,0.0,0.0,0.5074,0.2919,0.0,0.0,0.0,0.0
4494,174.0,0.411,0.3887,0.0165,0.0,0.0,0.0,0.2688,0.2231,0.1754,0.147,0.0567,0.0328,0.4543,0.3185,0.0488,0.0,0.0,0.0,0.4906,0.3063,0.0,0.0083,0.0,0.0
4495,175.0,0.4317,0.3786,0.0,0.0,0.0,0.0,0.263,0.2355,0.1999,0.1478,0.0262,0.0262,0.4766,0.3031,0.0348,0.0,0.0,0.0,0.5196,0.2698,0.0,0.0088,0.0,0.0
4496,176.0,0.4338,0.3644,0.0171,0.0,0.0,0.0,0.2703,0.2436,0.1952,0.1292,0.0339,0.0255,0.4882,0.3027,0.0171,0.0,0.0,0.0,0.5194,0.2768,0.0,0.0,0.0,0.0
4497,177.0,0.4304,0.3799,0.0,0.0,0.0,0.0,0.2707,0.2578,0.1625,0.1481,0.0331,0.0249,0.5041,0.2835,0.0167,0.0,0.0,0.0,0.5041,0.2961,0.0,0.0,0.0,0.0
4498,178.0,0.4308,0.3736,0.0085,0.0,0.0,0.0,0.2551,0.2283,0.1723,0.1505,0.0581,0.0418,0.5057,0.2941,0.0,0.0,0.0,0.0,0.5005,0.3004,0.0,0.0,0.0,0.0
4499,179.0,0.4586,0.33,0.0269,0.0,0.0,0.0,0.3035,0.2195,0.1747,0.1035,0.0531,0.0445,0.498,0.3035,0.0,0.0,0.0,0.0,0.5199,0.2763,0.0,0.0,0.0,0.0
4500,0.0,0.3871,0.4235,0.0,0.0,0.0,0.0,0.234,0.234,0.1278,0.1278,0.0953,0.0953,0.4643,0.3168,0.018,0.018,0.0,0.0,0.4757,0.3234,0.0,0.009,0.0,0.0
4501,1.0,0.4383,0.3293,0.0583,0.0,0.0,0.0,0.3001,0.1823,0.131,0.1222,0.0953,0.077,0.4824,0.2927,0.0198,0.0198,0.0,0.0,0.4886,0.2927,0.0296,0.0,0.0,0.0
4502,2.0,0.4151,0.3957,0.0,0.0,0.0,0.0,0.2251,0.2173,0.136,0.1528,0.0927,0.0927,0.4773,0.2997,0.0192,0.0192,0.0,0.0,0.4892,0.3069,0.0097,0.0,0.0,0.0
4503,3.0,0.4235,0.3684,0.0269,0.0,0.0,0.0,0.2412,0.2048,0.1515,0.1593,0.087,0.0702,0.498,0.2967,0.0,0.009,0.0,0.0,0.498,0.2831,0.0269,0.0,0.0,0.0
4504,4.0,0.4348,0.3753,0.0,0.0,0.0,0.0,0.2443,0.2303,0.1567,0.1413,0.069,0.069,0.5126,0.2787,0.0089,0.0,0.0,0.0,0.48,0.2854,0.0437,0.0089,0.0,0.0
4505,5.0,0.4109,0.3778,0.0323,0.0,0.0,0.0,0.2394,0.2066,0.1658,0.1658,0.0712,0.0635,0.4792,0.314,0.0082,0.0082,0.0,0.0,0.4741,0.2958,0.0402,0.0082,0.0,0.0
4506,6.0,0.4162,0.3947,0.0,0.0,0.0,0.0,0.2102,0.2102,0.1633,0.1426,0.085,0.107,0.473,0.3214,0.016,0.0,0.0,0.0,0.483,0.3155,0.008,0.0,0.0,0.0
4507,7.0,0.4252,0.3853,0.0,0.0,0.0,0.0,0.2617,0.2418,0.1723,0.1357,0.05,0.0418,0.4953,0.2941,0.0085,0.0085,0.0,0.0,0.4689,0.2813,0.0661,0.0085,0.0,0.0
4508,8.0,0.411,0.3887,0.0165,0.0,0.0,0.0,0.2624,0.2165,0.1613,0.147,0.0877,0.0328,0.4804,0.3185,0.0083,0.0,0.0,0.0,0.4595,0.2939,0.0567,0.0083,0.0083,0.0
4509,9.0,0.4163,0.3834,0.0163,0.0,0.0,0.0,0.2712,0.2458,0.1727,0.1447,0.048,0.0163,0.5042,0.2836,0.0082,0.0082,0.0,0.0,0.4535,0.2958,0.0635,0.0082,0.0082,0.0
4510,10.0,0.4453,0.3526,0.0161,0.0,0.0,0.0,0.2877,0.2441,0.1645,0.1295,0.0476,0.0241,0.5301,0.2567,0.0081,0.0,0.0,0.0,0.4659,0.2692,0.0782,0.0081,0.0081,0.0
4511,11.0,0.4234,0.3872,0.0,0.0,0.0,0.0,0.2877,0.2582,0.1771,0.1169,0.0305,0.023,0.5155,0.276,0.0077,0.0,0.0,0.0,0.4681,0.2642,0.0818,0.0077,0.0077,0.0
4512,12.0,0.421,0.3575,0.0458,0.0,0.0,0.0,0.3013,0.2356,0.1784,0.1178,0.0458,0.0155,0.5186,0.2779,0.0,0.0,0.0,0.0,0.4413,0.3128,0.0606,0.0078,0.0078,0.0
4513,13.0,0.424,0.3702,0.0159,0.008,0.0,0.0,0.3133,0.2406,0.1756,0.0989,0.0469,0.0159,0.5283,0.2593,0.008,0.0,0.0,0.0,0.4292,0.3016,0.0917,0.008,0.008,0.0
4514,14.0,0.4165,0.383,0.0165,0.0,0.0,0.0,0.3063,0.2495,0.1542,0.1252,0.0408,0.0165,0.5306,0.2624,0.0,0.0,0.0,0.0,0.4329,0.3001,0.0877,0.0,0.0083,0.0083
4515,15.0,0.3969,0.4083,0.0085,0.0,0.0,0.0,0.313,0.2485,0.1431,0.1282,0.0336,0.0253,0.521,0.2683,0.0085,0.0,0.0,0.0,0.4363,0.2941,0.1054,0.0,0.0,0.0
4516,16.0,0.4141,0.3671,0.0426,0.0,0.0,0.0,0.3049,0.259,0.1529,0.1149,0.0426,0.0172,0.4968,0.292,0.0087,0.0087,0.0,0.0,0.4425,0.2723,0.1071,0.0,0.0,0.0172
4517,17.0,0.4242,0.3604,0.037,0.0,0.0,0.0,0.3133,0.2638,0.1568,0.1157,0.0279,0.0094,0.5295,0.2638,0.0,0.0,0.0,0.0,0.4485,0.2782,0.1072,0.0,0.0,0.0
4518,18.0,0.4206,0.3585,0.0449,0.0,0.0,0.0,0.3059,0.2503,0.1607,0.1289,0.036,0.0091,0.529,0.2645,0.0,0.0,0.0,0.0,0.4386,0.2854,0.1044,0.0091,0.0,0.0
4519,19.0,0.4084,0.3731,0.0426,0.0,0.0,0.0,0.3049,0.2523,0.175,0.1226,0.0258,0.0087,0.5281,0.2657,0.0,0.0,0.0,0.0,0.4312,0.2855,0.1149,0.0087,0.0,0.0
4520,20.0,0.4263,0.3656,0.0267,0.0,0.0,0.0,0.3209,0.2741,0.1425,0.1108,0.0354,0.0,0.5375,0.2533,0.0,0.0,0.0,0.0,0.438,0.2672,0.1188,0.0179,0.0,0.0
