,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
118,118.0,0.3448,0.2635,0.1687,0.071,0.0073,0.0218,0.4297,0.35,0.0432,0.0,0.0,0.0,0.4104,0.2691,0.1436,0.0073,0.0146,0.0073,0.5427,0.2348,0.0146,0.0,0.0,0.0
119,119.0,0.3656,0.2703,0.1649,0.0667,0.0,0.0,0.3939,0.3315,0.0984,0.0137,0.0069,0.0,0.3799,0.265,0.1591,0.0405,0.0069,0.0137,0.5567,0.2273,0.0,0.0,0.0,0.0
120,120.0,0.3532,0.2929,0.1719,0.0475,0.0,0.0,0.4055,0.3235,0.1116,0.0,0.0,0.0,0.382,0.2825,0.1542,0.0274,0.0138,0.0,0.5355,0.2505,0.0069,0.0,0.0,0.0
121,121.0,0.3385,0.2859,0.1593,0.0627,0.0072,0.0214,0.3982,0.3385,0.0828,0.0143,0.0072,0.0,0.3638,0.2695,0.1654,0.0284,0.0143,0.0284,0.5462,0.2303,0.0143,0.0,0.0,0.0
122,122.0,0.35,0.2968,0.1811,0.0361,0.0,0.0,0.3956,0.3552,0.0846,0.0,0.0,0.0,0.3705,0.2914,0.1687,0.0218,0.0073,0.0,0.5512,0.2348,0.0,0.0,0.0,0.0
123,123.0,0.3514,0.2744,0.1659,0.0584,0.0075,0.0149,0.403,0.3408,0.0864,0.0075,0.0,0.0,0.3878,0.2687,0.1466,0.0441,0.0075,0.0075,0.5302,0.2571,0.0075,0.0,0.0,0.0
124,124.0,0.3619,0.2801,0.1531,0.0513,0.0075,0.0149,0.413,0.3246,0.0864,0.0075,0.0075,0.0,0.3878,0.2216,0.1722,0.0441,0.0296,0.0149,0.5477,0.2395,0.0,0.0,0.0,0.0
125,125.0,0.3791,0.2719,0.1586,0.0532,0.0,0.0,0.421,0.3185,0.0967,0.0,0.0,0.0,0.4002,0.2539,0.1586,0.0458,0.0,0.0,0.5416,0.2478,0.0,0.0,0.0,0.0
126,126.0,0.3589,0.2705,0.1606,0.0372,0.015,0.0299,0.4004,0.3321,0.0939,0.0075,0.0075,0.0,0.3695,0.282,0.1606,0.0517,0.0,0.0,0.5553,0.2292,0.0,0.0,0.0,0.0
127,127.0,0.3806,0.2968,0.1436,0.0361,0.0,0.0,0.4104,0.3344,0.0641,0.0146,0.0146,0.0,0.4104,0.2406,0.1499,0.0502,0.0073,0.0,0.5554,0.229,0.0,0.0,0.0,0.0
128,128.0,0.3725,0.2825,0.1301,0.0475,0.0138,0.0206,0.3915,0.3335,0.1054,0.0069,0.0069,0.0,0.3915,0.2505,0.1719,0.0408,0.0069,0.0,0.5436,0.2451,0.0,0.0,0.0,0.0
129,129.0,0.3751,0.286,0.1649,0.0137,0.0069,0.0137,0.3892,0.3115,0.1231,0.0137,0.0137,0.0,0.3608,0.2703,0.1823,0.0471,0.0069,0.0,0.5447,0.2436,0.0,0.0,0.0,0.0
130,130.0,0.3532,0.2877,0.166,0.0206,0.0138,0.0274,0.3915,0.3285,0.1116,0.0069,0.0069,0.0,0.3581,0.2613,0.1892,0.0541,0.0069,0.0,0.5436,0.2451,0.0,0.0,0.0,0.0
131,131.0,0.3791,0.3087,0.1632,0.0,0.0,0.0,0.3791,0.3087,0.1511,0.0071,0.0071,0.0,0.3445,0.2607,0.2103,0.0485,0.0071,0.0,0.5484,0.2386,0.0,0.0,0.0,0.0
132,132.0,0.3718,0.2781,0.1487,0.0226,0.0226,0.0226,0.408,0.3066,0.1152,0.0076,0.0076,0.0,0.3612,0.2723,0.1747,0.0521,0.0076,0.0,0.5453,0.2428,0.0,0.0,0.0,0.0
133,133.0,0.3632,0.3111,0.1614,0.0073,0.0073,0.0073,0.3883,0.3058,0.1489,0.0073,0.0,0.0,0.353,0.2618,0.198,0.0498,0.0073,0.0,0.5268,0.2674,0.0,0.0,0.0,0.0
134,134.0,0.3742,0.28,0.1629,0.0153,0.0153,0.0153,0.39,0.2741,0.1563,0.0153,0.0153,0.0077,0.3199,0.2564,0.2323,0.0524,0.0153,0.0,0.5441,0.2445,0.0,0.0,0.0,0.0
135,135.0,0.4003,0.2858,0.1431,0.0077,0.0077,0.0077,0.39,0.3199,0.1364,0.0,0.0,0.0,0.3528,0.2564,0.2139,0.0451,0.0,0.0,0.5618,0.2201,0.0,0.0,0.0,0.0
136,136.0,0.3711,0.3198,0.1603,0.0,0.0,0.0,0.3761,0.3092,0.1603,0.0,0.0072,0.0,0.3198,0.2931,0.2085,0.0426,0.0072,0.0,0.5492,0.2375,0.0,0.0,0.0,0.0
137,137.0,0.3904,0.3116,0.1326,0.0074,0.0074,0.0,0.37,0.3007,0.1711,0.0074,0.0074,0.0,0.3333,0.2895,0.2081,0.0294,0.0074,0.0,0.5532,0.2321,0.0,0.0,0.0,0.0
138,138.0,0.3728,0.3042,0.1636,0.0074,0.0074,0.0,0.383,0.2932,0.1636,0.0074,0.0074,0.0,0.3205,0.2932,0.2187,0.0292,0.0074,0.0,0.5415,0.2422,0.0074,0.0,0.0,0.0
139,139.0,0.3747,0.3157,0.1606,0.0,0.0,0.0,0.3695,0.3157,0.1671,0.0,0.0,0.0,0.3267,0.2763,0.2231,0.0372,0.0075,0.0,0.5377,0.253,0.0,0.0,0.0,0.0
140,140.0,0.3866,0.3075,0.1204,0.0159,0.0159,0.008,0.3757,0.2654,0.1689,0.0315,0.0159,0.008,0.3535,0.2593,0.2151,0.0315,0.008,0.0,0.5423,0.2469,0.0,0.0,0.0,0.0
141,141.0,0.3909,0.3549,0.0913,0.0,0.0,0.0,0.3731,0.3113,0.1379,0.0342,0.0,0.0,0.3731,0.2657,0.1967,0.0172,0.0087,0.0,0.5633,0.2179,0.0,0.0,0.0,0.0
142,142.0,0.395,0.3013,0.1178,0.0155,0.0155,0.0078,0.3629,0.2955,0.1849,0.0155,0.0,0.0,0.352,0.2838,0.2042,0.0155,0.0078,0.0,0.5596,0.2231,0.0,0.0,0.0,0.0
143,143.0,0.4255,0.3212,0.087,0.0,0.0,0.0,0.3267,0.3046,0.1798,0.0445,0.0075,0.0075,0.3799,0.282,0.1798,0.015,0.0,0.0,0.5639,0.2171,0.0,0.0,0.0,0.0
144,144.0,0.3982,0.3334,0.096,0.0072,0.0072,0.0,0.3638,0.2966,0.1775,0.0214,0.0,0.0,0.3638,0.2859,0.1954,0.0072,0.0072,0.0,0.5586,0.2246,0.0,0.0,0.0,0.0
145,145.0,0.4102,0.3314,0.0822,0.0071,0.0071,0.0,0.3466,0.2841,0.1764,0.0488,0.0071,0.0071,0.3617,0.2787,0.1883,0.0212,0.0071,0.0071,0.5432,0.2345,0.0142,0.0,0.0,0.0
146,146.0,0.403,0.3312,0.0919,0.0074,0.0074,0.0,0.3677,0.2709,0.1699,0.0506,0.0074,0.0,0.3779,0.2821,0.1636,0.022,0.0074,0.0074,0.5415,0.2422,0.0074,0.0,0.0,0.0
147,147.0,0.3956,0.3344,0.098,0.0073,0.0073,0.0,0.3552,0.2914,0.1687,0.0502,0.0,0.0,0.3705,0.2968,0.1499,0.0146,0.0073,0.0218,0.5384,0.2521,0.0,0.0,0.0,0.0
148,148.0,0.4127,0.3323,0.0907,0.0,0.0,0.0,0.3581,0.2618,0.1676,0.0772,0.0073,0.0,0.403,0.273,0.1676,0.0073,0.0,0.0,0.5311,0.2618,0.0,0.0,0.0,0.0
149,149.0,0.4151,0.3354,0.07,0.0144,0.0,0.0,0.3457,0.2657,0.1603,0.0767,0.0072,0.0215,0.4103,0.2712,0.1603,0.0072,0.0,0.0,0.5534,0.2318,0.0,0.0,0.0,0.0
150,150.0,0.429,0.3466,0.0488,0.0,0.0,0.0,0.3416,0.2733,0.1703,0.0623,0.0071,0.0212,0.4055,0.2895,0.146,0.0071,0.0,0.0,0.5514,0.2345,0.0,0.0,0.0,0.0
151,151.0,0.4148,0.3574,0.0548,0.0,0.0,0.0,0.3375,0.2753,0.1741,0.0876,0.0,0.0,0.396,0.2912,0.144,0.0209,0.0,0.0,0.5413,0.2482,0.0,0.0,0.0,0.0
152,152.0,0.3851,0.3479,0.0959,0.0067,0.0067,0.0,0.3288,0.2793,0.1778,0.0898,0.0,0.0,0.3713,0.2894,0.1608,0.0199,0.0067,0.0133,0.5215,0.2742,0.0,0.0,0.0,0.0
153,153.0,0.3843,0.3504,0.0934,0.007,0.007,0.0,0.3254,0.2736,0.1671,0.087,0.007,0.0208,0.3795,0.2789,0.1611,0.0208,0.007,0.0139,0.5178,0.2736,0.007,0.0,0.0,0.0
154,154.0,0.4079,0.3574,0.0645,0.0,0.0,0.0,0.3258,0.2709,0.1699,0.0715,0.0074,0.0364,0.388,0.2709,0.1761,0.022,0.0,0.0,0.5328,0.248,0.0147,0.0,0.0,0.0
155,155.0,0.4221,0.3487,0.056,0.0,0.0,0.0,0.3178,0.2695,0.2013,0.0894,0.0,0.0,0.4031,0.2859,0.1344,0.0143,0.0072,0.0072,0.542,0.2417,0.0072,0.0,0.0,0.0
156,156.0,0.4031,0.3638,0.056,0.0072,0.0,0.0,0.323,0.2695,0.1407,0.0894,0.0214,0.0423,0.3982,0.2859,0.1344,0.0214,0.0072,0.0072,0.5208,0.2695,0.0072,0.0,0.0,0.0
157,157.0,0.3907,0.3552,0.0778,0.0073,0.0073,0.0,0.3185,0.2635,0.1687,0.1046,0.0146,0.0146,0.4055,0.2914,0.1372,0.0146,0.0,0.0,0.5167,0.2803,0.0,0.0,0.0,0.0
158,158.0,0.4187,0.3702,0.0237,0.008,0.0,0.0,0.325,0.2837,0.1621,0.0917,0.0159,0.0,0.4344,0.2654,0.1133,0.0237,0.008,0.0,0.5377,0.2469,0.008,0.0,0.0,0.0
159,159.0,0.4215,0.3615,0.0395,0.0,0.0,0.0,0.3214,0.2549,0.1495,0.107,0.0317,0.0239,0.4267,0.2796,0.1214,0.016,0.0,0.0,0.5221,0.2611,0.016,0.0,0.0,0.0
160,160.0,0.4215,0.3671,0.0317,0.0,0.0,0.0,0.333,0.2735,0.1426,0.0997,0.016,0.016,0.4267,0.2673,0.1285,0.008,0.008,0.008,0.5221,0.2673,0.008,0.0,0.0,0.0
161,161.0,0.4196,0.3498,0.05,0.0,0.0085,0.0,0.3254,0.2485,0.1723,0.1054,0.0169,0.0169,0.4363,0.3067,0.082,0.0085,0.0,0.0,0.521,0.2683,0.0085,0.0,0.0,0.0
162,162.0,0.4165,0.3773,0.0165,0.0083,0.0,0.0,0.3185,0.2877,0.1325,0.1029,0.0165,0.0247,0.4436,0.2559,0.1178,0.0083,0.0083,0.0083,0.5158,0.2624,0.0247,0.0,0.0,0.0
163,163.0,0.4304,0.3567,0.0331,0.0,0.0,0.0,0.3268,0.2382,0.1625,0.1037,0.0331,0.0249,0.4412,0.2898,0.0651,0.0167,0.0167,0.0084,0.5341,0.2513,0.0084,0.0,0.0,0.0
164,164.0,0.4535,0.3493,0.0082,0.0,0.0,0.0,0.308,0.2522,0.1588,0.1013,0.0243,0.048,0.469,0.2522,0.0788,0.0082,0.0163,0.0082,0.5383,0.2458,0.0082,0.0,0.0,0.0
165,165.0,0.4055,0.3897,0.0232,0.0,0.0,0.0,0.3185,0.2719,0.1384,0.1178,0.0308,0.0078,0.4413,0.266,0.0967,0.0232,0.0078,0.0078,0.5139,0.2539,0.0232,0.0155,0.0,0.0
166,166.0,0.4055,0.3636,0.0524,0.0077,0.0,0.0,0.3086,0.2564,0.1563,0.1092,0.0228,0.0377,0.4407,0.28,0.1023,0.0077,0.0077,0.0,0.517,0.2445,0.0303,0.0153,0.0,0.0
167,167.0,0.4217,0.3778,0.0163,0.0,0.0,0.0,0.3019,0.2586,0.1658,0.1232,0.0243,0.0163,0.4638,0.2836,0.048,0.0163,0.0163,0.0,0.5239,0.2649,0.0082,0.0,0.0,0.0
168,168.0,0.4367,0.3622,0.0157,0.0,0.0,0.0,0.3112,0.2636,0.1677,0.1054,0.0235,0.0157,0.452,0.2575,0.0982,0.0235,0.0079,0.0,0.539,0.22,0.0235,0.0157,0.0,0.0
169,169.0,0.4358,0.3582,0.0153,0.0077,0.0,0.0,0.2915,0.2564,0.1694,0.1297,0.0303,0.0153,0.4603,0.28,0.0524,0.0303,0.0077,0.0,0.5261,0.2445,0.0228,0.0077,0.0,0.0
170,170.0,0.4281,0.3771,0.0076,0.0,0.0,0.0,0.2839,0.2665,0.1552,0.1287,0.0226,0.0375,0.4767,0.2781,0.0448,0.0152,0.0076,0.0,0.4954,0.2781,0.0301,0.0076,0.0,0.0
171,171.0,0.403,0.3932,0.0217,0.0,0.0,0.0,0.295,0.2391,0.1489,0.1299,0.0288,0.0568,0.4553,0.2895,0.0568,0.0217,0.0073,0.0,0.4827,0.2895,0.0358,0.0073,0.0,0.0
172,172.0,0.4258,0.3795,0.0077,0.0,0.0,0.0,0.3199,0.2624,0.1629,0.1092,0.0228,0.0077,0.4506,0.2564,0.1023,0.0228,0.0077,0.0,0.5031,0.2505,0.0303,0.0303,0.0,0.0
173,173.0,0.416,0.3895,0.0079,0.0,0.0,0.0,0.2877,0.2575,0.1542,0.1335,0.0235,0.0389,0.4867,0.2817,0.0465,0.0,0.0,0.0,0.4916,0.2817,0.0313,0.0079,0.0,0.0
174,174.0,0.4395,0.3646,0.008,0.0,0.0,0.0,0.2957,0.2593,0.1621,0.1204,0.0392,0.0159,0.475,0.2776,0.0545,0.0159,0.0,0.0,0.514,0.2406,0.0237,0.0315,0.0,0.0
175,175.0,0.4528,0.3498,0.0085,0.0,0.0,0.0,0.3004,0.2683,0.1651,0.1206,0.0253,0.0085,0.5159,0.2683,0.0169,0.0,0.0,0.0,0.521,0.2551,0.0085,0.0169,0.0,0.0
176,176.0,0.4212,0.3787,0.0157,0.0,0.0,0.0,0.2936,0.2636,0.1609,0.1335,0.0235,0.0157,0.4916,0.2757,0.0235,0.0235,0.0,0.0,0.4867,0.2936,0.0157,0.0157,0.0,0.0
177,177.0,0.4324,0.3778,0.0,0.0,0.0,0.0,0.308,0.2586,0.1518,0.1376,0.0243,0.0082,0.5092,0.2712,0.0082,0.0082,0.0082,0.0,0.4943,0.2958,0.0163,0.0,0.0,0.0
178,178.0,0.4138,0.3914,0.0084,0.0,0.0,0.0,0.3023,0.2643,0.1481,0.1409,0.0167,0.0167,0.499,0.2643,0.0249,0.0249,0.0,0.0,0.499,0.2707,0.0249,0.0167,0.0,0.0
179,179.0,0.4536,0.324,0.0426,0.0,0.0,0.0,0.3488,0.2318,0.1677,0.0834,0.0426,0.0087,0.5021,0.2723,0.0172,0.0087,0.0087,0.0,0.5073,0.259,0.0342,0.0087,0.0,0.0
180,0.0,0.4207,0.39,0.0,0.0,0.0,0.0,0.2505,0.2505,0.1629,0.1629,0.0377,0.0377,0.5031,0.2858,0.0077,0.0077,0.0,0.0,0.4796,0.2915,0.0228,0.0228,0.0,0.0
181,1.0,0.4541,0.3206,0.0462,0.0,0.0,0.0,0.3206,0.2057,0.1664,0.1046,0.0611,0.0386,0.4981,0.2798,0.0233,0.0078,0.0,0.0,0.469,0.2798,0.0537,0.0233,0.0,0.0
182,2.0,0.421,0.3897,0.0,0.0,0.0,0.0,0.2539,0.2231,0.1719,0.1652,0.0532,0.0383,0.4951,0.3013,0.0078,0.0,0.0,0.0,0.4758,0.2838,0.0383,0.0232,0.0,0.0
183,3.0,0.4055,0.3998,0.0084,0.0,0.0,0.0,0.2792,0.2333,0.171,0.142,0.0415,0.0333,0.492,0.3045,0.0084,0.0,0.0,0.0,0.4551,0.2919,0.0576,0.0251,0.0,0.0
184,4.0,0.4204,0.3781,0.0179,0.0,0.0,0.0,0.2809,0.2392,0.158,0.1347,0.0526,0.0354,0.5162,0.2809,0.0,0.0,0.0,0.0,0.4553,0.3077,0.0441,0.0179,0.0,0.0
185,5.0,0.3964,0.3842,0.0354,0.009,0.0,0.0,0.2809,0.2603,0.1733,0.1425,0.0179,0.0179,0.5162,0.2809,0.0,0.0,0.0,0.0,0.4438,0.2603,0.1027,0.0267,0.009,0.0
186,6.0,0.4321,0.3781,0.0,0.0,0.0,0.0,0.2741,0.2533,0.158,0.1347,0.0441,0.0354,0.5269,0.2672,0.0,0.0,0.0,0.0,0.4723,0.2877,0.0354,0.0179,0.009,0.0
187,7.0,0.4412,0.3448,0.0331,0.0,0.0,0.0,0.3023,0.2643,0.1554,0.1187,0.0331,0.0167,0.5341,0.2578,0.0,0.0,0.0,0.0,0.4784,0.2513,0.0729,0.0167,0.0084,0.0
188,8.0,0.4312,0.3629,0.0232,0.0,0.0,0.0,0.2779,0.2417,0.1719,0.1519,0.0308,0.0232,0.5093,0.2896,0.0,0.0,0.0,0.0,0.4855,0.2838,0.0308,0.0078,0.0078,0.0
189,9.0,0.4157,0.39,0.0077,0.0,0.0,0.0,0.3029,0.2683,0.1694,0.1161,0.0153,0.0153,0.5351,0.2564,0.0,0.0,0.0,0.0,0.4652,0.2858,0.0524,0.0153,0.0077,0.0
190,10.0,0.4055,0.3629,0.0606,0.0,0.0,0.0,0.3298,0.2539,0.1519,0.1038,0.0308,0.0155,0.5279,0.266,0.0,0.0,0.0,0.0,0.4362,0.2779,0.1038,0.0155,0.0078,0.0
191,11.0,0.4111,0.3826,0.0168,0.0084,0.0,0.0,0.2919,0.2532,0.1638,0.1346,0.0251,0.0251,0.5226,0.2727,0.0,0.0,0.0,0.0,0.4497,0.3231,0.0251,0.0168,0.0084,0.0
192,12.0,0.411,0.3773,0.0328,0.0,0.0,0.0,0.3245,0.2814,0.1252,0.1029,0.0328,0.0165,0.5306,0.2624,0.0,0.0,0.0,0.0,0.4436,0.2624,0.1103,0.0247,0.0,0.0
193,13.0,0.4259,0.3786,0.0088,0.0,0.0,0.0,0.3031,0.2562,0.1478,0.1478,0.0262,0.0088,0.5353,0.2562,0.0,0.0,0.0,0.0,0.4711,0.263,0.0684,0.0175,0.0088,0.0
194,14.0,0.4551,0.3473,0.0084,0.0,0.0,0.0,0.2792,0.2197,0.1781,0.1493,0.0333,0.0415,0.5276,0.2663,0.0,0.0,0.0,0.0,0.4816,0.2598,0.0496,0.0168,0.0168,0.0
195,15.0,0.4372,0.3615,0.016,0.0,0.0,0.0,0.3096,0.2735,0.1495,0.107,0.016,0.0317,0.5363,0.2549,0.0,0.0,0.0,0.0,0.4629,0.2549,0.0776,0.016,0.016,0.008
196,16.0,0.3981,0.3783,0.0358,0.0145,0.0,0.0,0.3058,0.2618,0.1614,0.1299,0.0217,0.0073,0.5311,0.2562,0.0073,0.0,0.0,0.0,0.446,0.2674,0.084,0.0145,0.0145,0.0145
197,17.0,0.4003,0.3742,0.0377,0.0153,0.0,0.0,0.2973,0.2445,0.1759,0.1092,0.0153,0.0524,0.517,0.2683,0.0153,0.0,0.0,0.0,0.4358,0.2973,0.0524,0.0153,0.0228,0.0153
198,18.0,0.4081,0.3866,0.0237,0.0,0.0,0.0,0.3365,0.2897,0.1345,0.0917,0.0159,0.008,0.5377,0.2469,0.008,0.0,0.0,0.0,0.4028,0.2837,0.1345,0.008,0.008,0.0159
199,19.0,0.4256,0.3671,0.0258,0.0,0.0,0.0,0.3427,0.2657,0.1529,0.0993,0.0172,0.0,0.5484,0.2249,0.0087,0.0087,0.0,0.0,0.4026,0.2855,0.1149,0.0258,0.0172,0.0087
200,20.0,0.4165,0.3483,0.0328,0.0165,0.0165,0.0,0.3185,0.2624,0.147,0.08,0.0328,0.0488,0.5208,0.2624,0.0165,0.0,0.0,0.0,0.4436,0.2559,0.1252,0.0083,0.0083,0.0
201,21.0,0.4282,0.3524,0.0339,0.0086,0.0,0.0,0.334,0.2637,0.1591,0.1062,0.0171,0.0,0.5447,0.2436,0.0,0.0,0.0,0.0,0.4559,0.257,0.0827,0.0255,0.0086,0.0086
202,22.0,0.4055,0.3592,0.0496,0.0168,0.0,0.0,0.3292,0.2598,0.171,0.0968,0.0084,0.0168,0.5425,0.2466,0.0,0.0,0.0,0.0,0.4167,0.2532,0.1197,0.0333,0.0168,0.0168
203,23.0,0.4194,0.3684,0.0331,0.0,0.0,0.0,0.3207,0.2707,0.1767,0.0884,0.0084,0.0167,0.539,0.2448,0.0084,0.0,0.0,0.0,0.4194,0.2898,0.1187,0.0167,0.0,0.0
204,24.0,0.4137,0.369,0.0405,0.0,0.0,0.0,0.3282,0.2918,0.174,0.0717,0.0082,0.0,0.5465,0.2412,0.0,0.0,0.0,0.0,0.4137,0.2668,0.1315,0.0082,0.0164,0.0164
205,25.0,0.4183,0.3276,0.0747,0.0077,0.0077,0.0,0.3331,0.2582,0.1508,0.0818,0.0077,0.0528,0.5338,0.2461,0.0154,0.0,0.0,0.0,0.4029,0.2582,0.1374,0.0305,0.0154,0.0154
206,26.0,0.4285,0.3497,0.038,0.0077,0.0,0.0,0.3387,0.2819,0.1706,0.0818,0.0,0.0,0.5563,0.2216,0.0077,0.0,0.0,0.0,0.4183,0.276,0.1238,0.0154,0.0077,0.0077
207,27.0,0.4174,0.3385,0.0762,0.0,0.0,0.0,0.3282,0.275,0.1775,0.0828,0.0143,0.0,0.5208,0.2695,0.0072,0.0,0.0,0.0,0.4079,0.2859,0.1344,0.0214,0.0,0.0
208,28.0,0.408,0.3567,0.0513,0.0149,0.0,0.0,0.3461,0.2744,0.1531,0.0725,0.0075,0.0223,0.5477,0.2276,0.0149,0.0,0.0,0.0,0.3979,0.2744,0.1401,0.0223,0.0223,0.0
209,29.0,0.4055,0.3394,0.079,0.0068,0.0068,0.0,0.3443,0.2528,0.1812,0.0726,0.0068,0.0203,0.5338,0.2528,0.0068,0.0,0.0,0.0,0.3963,0.2581,0.1697,0.0203,0.0068,0.0068
210,30.0,0.3755,0.3228,0.1216,0.0202,0.0135,0.0,0.3423,0.2618,0.2025,0.0658,0.0,0.0,0.539,0.2513,0.0,0.0,0.0,0.0,0.3709,0.2826,0.1629,0.0268,0.0135,0.0068
211,31.0,0.4055,0.3375,0.094,0.0,0.0,0.0,0.3069,0.3069,0.1858,0.0481,0.007,0.0209,0.5372,0.2537,0.0,0.0,0.0,0.0,0.4008,0.2912,0.1501,0.007,0.0,0.0
212,32.0,0.4099,0.3317,0.0831,0.0066,0.0066,0.0,0.346,0.2877,0.1879,0.0456,0.0,0.0,0.5539,0.2311,0.0,0.0,0.0,0.0,0.3739,0.2827,0.1655,0.0198,0.0132,0.0066
213,33.0,0.3818,0.3282,0.1142,0.0127,0.0127,0.0,0.3419,0.2956,0.1532,0.0375,0.0127,0.0314,0.5385,0.2421,0.0127,0.0,0.0,0.0,0.3509,0.2813,0.1802,0.0252,0.0127,0.0189
214,34.0,0.3839,0.3254,0.1263,0.0064,0.0064,0.0,0.3483,0.2877,0.1866,0.0253,0.0064,0.0127,0.5336,0.2534,0.0064,0.0,0.0,0.0,0.33,0.2877,0.2076,0.0315,0.0064,0.0064
215,35.0,0.3646,0.3269,0.131,0.0132,0.0198,0.0,0.36,0.2976,0.1655,0.0392,0.0,0.0,0.5462,0.2416,0.0,0.0,0.0,0.0,0.3221,0.2827,0.1934,0.0456,0.0198,0.0132
216,36.0,0.3725,0.3185,0.1361,0.0138,0.0138,0.0,0.3677,0.2772,0.166,0.0206,0.0138,0.0206,0.5314,0.2559,0.0069,0.0,0.0,0.0,0.3134,0.2772,0.212,0.0408,0.0274,0.0069
217,37.0,0.3779,0.3258,0.1317,0.0074,0.0074,0.0,0.3626,0.2877,0.1823,0.0292,0.0,0.0,0.5458,0.2364,0.0074,0.0,0.0,0.0,0.3097,0.2821,0.2187,0.0576,0.0074,0.0
218,38.0,0.3927,0.3178,0.122,0.0076,0.0076,0.0,0.3612,0.2839,0.1618,0.0448,0.0076,0.0076,0.5453,0.2428,0.0,0.0,0.0,0.0,0.3452,0.2606,0.2062,0.0521,0.0076,0.0
219,39.0,0.3892,0.3272,0.107,0.008,0.008,0.008,0.3837,0.2977,0.1495,0.016,0.008,0.0,0.5596,0.2231,0.0,0.0,0.0,0.0,0.3559,0.2486,0.2036,0.0473,0.016,0.0
220,40.0,0.4028,0.3075,0.1345,0.0,0.0,0.0,0.3702,0.2837,0.1689,0.0237,0.008,0.008,0.5423,0.2469,0.0,0.0,0.0,0.0,0.3535,0.2654,0.189,0.0545,0.008,0.0
221,41.0,0.386,0.34,0.1169,0.0,0.0,0.0,0.386,0.298,0.1387,0.0164,0.0082,0.0082,0.5561,0.2281,0.0,0.0,0.0,0.0,0.3517,0.2668,0.1946,0.0484,0.0082,0.0
222,42.0,0.4027,0.3222,0.1169,0.0,0.0,0.0,0.3575,0.3041,0.16,0.0164,0.0164,0.0082,0.5465,0.2412,0.0,0.0,0.0,0.0,0.34,0.2605,0.2082,0.0562,0.0082,0.0
223,43.0,0.3863,0.3236,0.1151,0.0081,0.0161,0.0,0.3973,0.3058,0.1436,0.0,0.0,0.0,0.5631,0.2183,0.0,0.0,0.0,0.0,0.3526,0.2567,0.2117,0.0398,0.0081,0.0
224,44.0,0.4185,0.2975,0.1256,0.0,0.0,0.0,0.3762,0.2975,0.1394,0.0156,0.0156,0.0156,0.5585,0.2247,0.0,0.0,0.0,0.0,0.3707,0.2557,0.1863,0.0462,0.0078,0.0
225,45.0,0.3782,0.3214,0.1355,0.008,0.008,0.0,0.4055,0.333,0.0997,0.0,0.0,0.0,0.5688,0.2102,0.0,0.0,0.0,0.0,0.3671,0.2735,0.1702,0.0473,0.008,0.0
226,46.0,0.39,0.3086,0.1297,0.0077,0.0077,0.0077,0.39,0.3199,0.1161,0.0077,0.0077,0.0077,0.5574,0.2262,0.0,0.0,0.0,0.0,0.3528,0.2683,0.1951,0.0451,0.0077,0.0
227,47.0,0.392,0.3016,0.1553,0.0,0.0,0.0,0.4134,0.2957,0.1204,0.008,0.008,0.0,0.5562,0.2279,0.0,0.0,0.0,0.0,0.3646,0.2716,0.189,0.0237,0.0159,0.0
228,48.0,0.3677,0.3151,0.1446,0.0147,0.0074,0.0074,0.383,0.3312,0.1317,0.0,0.0,0.0,0.5328,0.2595,0.0,0.0,0.0,0.0,0.383,0.2595,0.1823,0.0292,0.0074,0.0
229,49.0,0.3695,0.3046,0.1606,0.0075,0.0075,0.0075,0.3953,0.3102,0.1278,0.0075,0.0075,0.0,0.5377,0.253,0.0,0.0,0.0,0.0,0.3851,0.2763,0.1671,0.0225,0.0075,0.0
230,50.0,0.3707,0.2975,0.1598,0.0156,0.0078,0.0078,0.3976,0.3206,0.1256,0.0,0.0,0.0,0.5403,0.2496,0.0,0.0,0.0,0.0,0.3816,0.3033,0.1462,0.0156,0.0078,0.0
231,51.0,0.3705,0.2858,0.1687,0.0146,0.0146,0.0073,0.3806,0.3185,0.1372,0.0073,0.0073,0.0,0.5341,0.2578,0.0,0.0,0.0,0.0,0.35,0.2914,0.1872,0.0073,0.0146,0.0146
232,52.0,0.3878,0.2914,0.1595,0.0149,0.0,0.0,0.403,0.3191,0.1136,0.0075,0.0,0.0,0.5521,0.2336,0.0,0.0,0.0,0.0,0.3775,0.2744,0.1972,0.0075,0.0,0.0
233,53.0,0.3844,0.2955,0.1452,0.0308,0.0,0.0,0.395,0.3409,0.1038,0.0,0.0,0.0,0.5596,0.2231,0.0,0.0,0.0,0.0,0.395,0.266,0.1784,0.0155,0.0,0.0
234,54.0,0.3723,0.2687,0.1722,0.0441,0.0075,0.0,0.4179,0.3246,0.0795,0.0075,0.0075,0.0,0.5521,0.2336,0.0,0.0,0.0,0.0,0.3878,0.2571,0.1722,0.0223,0.0149,0.0075
235,55.0,0.3636,0.3029,0.1497,0.0451,0.0,0.0,0.4106,0.3528,0.0669,0.0,0.0,0.0,0.5705,0.2076,0.0,0.0,0.0,0.0,0.39,0.2683,0.1823,0.0153,0.0,0.0
